id,rua,terreno,casa_new,vertex_pos,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,ponto,x_dms,y_dms,x,y
"165",av Palmeira do Miriti,"22",,"2","2","0","0","2",0.000371196885862,111.391867147489577,"2","59°54′56,1″W","3°3′58,9″S",-59.9155918997562,-3.06636171685806
"165",av Palmeira do Miriti,"22",,"3","3","0","0","3",0.000458279858570,201.052978707354754,"3","59°54′56,0″W","3°3′59,2″S",-59.9155569133702,-3.06644146268512
"165",av Palmeira do Miriti,"22",,"4","4","0","0","4",0.000736189213548,290.142404351771461,"4","59°54′56,9″W","3°3′59,6″S",-59.9158103884673,-3.06655540997427
"166",av Palmeira do Miriti,"24",24,"1","1","0","0","1",0.000100090388291,22.324554256104399,"1","59°54′57,2″W","3°3′59,0″S",-59.9158913382216,-3.06638295247137
"166",av Palmeira do Miriti,"24",24,"2","2","0","0","2",0.000382681324245,112.694228270390084,"2","59°54′56,3″W","3°3′58,6″S",-59.9156267041721,-3.06628382398451
"166",av Palmeira do Miriti,"24",24,"3","3","0","0","3",0.000467996311895,201.197845426223950,"3","59°54′56,1″W","3°3′58,9″S",-59.9155918997562,-3.06636171685806
"166",av Palmeira do Miriti,"24",24,"4","4","0","0","4",0.000748769072344,290.828171411938285,"4","59°54′57,1″W","3°3′59,3″S",-59.9158493303746,-3.06647380084296
"167",av Palmeira do Miriti,"26",26,"1","1","0","0","1",0.000107257313560,23.880671482137306,"1","59°54′57,4″W","3°3′58,6″S",-59.9159353492805,-3.06628514062134
"167",av Palmeira do Miriti,"26",26,"2","2","0","0","2",0.000391000291230,113.902322299514580,"2","59°54′56,4″W","3°3′58,3″S",-59.915665513564,-3.06619739802351
"167",av Palmeira do Miriti,"26",26,"3","3","0","0","3",0.000485740016993,202.641169614557214,"3","59°54′56,3″W","3°3′58,6″S",-59.9156267041721,-3.06628382398451
"167",av Palmeira do Miriti,"26",26,"4","4","0","0","4",0.000768330952948,292.619518797179921,"4","59°54′57,2″W","3°3′59,0″S",-59.9158913382216,-3.06638295247137
"168",av Ipixuna,"4",4,"1","1","0","0","1",0.000086859821791,205.447188499950101,"1","59°54′53,8″W","3°4′2,5″S",-59.9149362879481,-3.0673658288023
"168",av Ipixuna,"4",4,"2","2","0","0","2",0.000263833536524,294.660089607829832,"2","59°54′54,4″W","3°4′2,7″S",-59.9151071031624,-3.06741210901727
"168",av Ipixuna,"4",4,"3","3","0","0","3",0.000343795311259,23.505306946330052,"3","59°54′54,5″W","3°4′2,4″S",-59.9151415530395,-3.06733994883861
"168",av Ipixuna,"4",4,"4","4","0","0","4",0.000522026402433,114.292405838450321,"4","59°54′53,9″W","3°4′2,2″S",-59.9149715422253,-3.06728644514792
"169",rua Iawarete,"4",4,"1","1","0","0","1",0.000071804408344,23.256061357379593,"4","59°54′54,6″W","3°4′2,2″S",-59.9151725516628,-3.06727519944537
"169",rua Iawarete,"4",4,"2","2","0","0","2",0.000252261885196,114.282566984857510,"1","59°54′54,0″W","3°4′2,0″S",-59.9150006122477,-3.06722041132192
"169",rua Iawarete,"4",4,"3","3","0","0","3",0.000324411260637,204.389078661561427,"2","59°54′53,9″W","3°4′2,2″S",-59.9149715422253,-3.06728644514792
"169",rua Iawarete,"4",4,"4","4","0","0","4",0.000502353596102,293.362573034083482,"3","59°54′54,5″W","3°4′2,4″S",-59.9151412849089,-3.06733983893142
"170",rua Iawarete,"6",6,"1","1","0","0","1",0.000072218375309,23.020491413608266,"4","59°54′54,7″W","3°4′2,0″S",-59.9152037327406,-3.06721005933391
"170",rua Iawarete,"6",6,"2","2","0","0","2",0.000254608663638,113.872080732649493,"1","59°54′54,1″W","3°4′1,7″S",-59.915030646532,-3.06715254949423
"170",rua Iawarete,"6",6,"3","3","0","0","3",0.000328820018018,204.224696623935955,"2","59°54′54,0″W","3°4′2,0″S",-59.9150006086228,-3.06722041000655
"170",rua Iawarete,"6",6,"4","4","0","0","4",0.000509281347994,293.373107304894745,"3","59°54′54,6″W","3°4′2,2″S",-59.9151725516628,-3.06727519944537
"171",rua Iawarete,"8",8,"1","1","0","0","1",0.000081760369813,23.331309750883857,"4","59°54′54,9″W","3°4′1,7″S",-59.9152387434635,-3.06713617423831
"171",rua Iawarete,"8",8,"2","2","0","0","2",0.000267085656738,114.315216924813271,"1","59°54′54,2″W","3°4′1,5″S",-59.9150624719328,-3.06707895702577
"171",rua Iawarete,"8",8,"3","3","0","0","3",0.000347264878169,204.117030864945178,"2","59°54′54,1″W","3°4′1,7″S",-59.915030646532,-3.06715254949423
"171",rua Iawarete,"8",8,"4","4","0","0","4",0.000529655166498,293.133123691015726,"3","59°54′54,7″W","3°4′2,0″S",-59.9152037327406,-3.06721005933391
"172",rua Iawarete,"10",10,"1","1","0","0","1",0.000082105691491,24.371312633053034,"4","59°54′55,0″W","3°4′1,4″S",-59.9152728567505,-3.06706149071785
"172",rua Iawarete,"10",10,"2","2","0","0","2",0.000269384467822,114.893714276422244,"1","59°54′54,3″W","3°4′1,2″S",-59.9150934842686,-3.06700764972241
"172",rua Iawarete,"10",10,"3","3","0","0","3",0.000347143689034,204.255984387778170,"2","59°54′54,2″W","3°4′1,5″S",-59.9150624719328,-3.06707895702577
"172",rua Iawarete,"10",10,"4","4","0","0","4",0.000532468975959,293.733582744408920,"3","59°54′54,9″W","3°4′1,7″S",-59.9152387434635,-3.06713617423831
"173",rua Iawarete,"12",12,"1","1","0","0","1",0.000069348756676,24.201886304393177,"4","59°54′55,1″W","3°4′1,2″S",-59.9153010998561,-3.06699815370625
"173",rua Iawarete,"12",12,"2","2","0","0","2",0.000258145650169,114.936000841012685,"1","59°54′54,4″W","3°4′1,0″S",-59.915121103871,-3.06694118255257
"173",rua Iawarete,"12",12,"3","3","0","0","3",0.000330122918152,205.363733364563444,"2","59°54′54,3″W","3°4′1,2″S",-59.9150934842686,-3.06700764972241
"173",rua Iawarete,"12",12,"4","4","0","0","4",0.000517401694482,294.629618827943887,"3","59°54′55,0″W","3°4′1,4″S",-59.9152728567505,-3.06706149071785
"174",rua Iawarete,"14",14,"1","1","0","0","1",0.000019621162005,291.427575513004058,"4","59°54′55,1″W","3°4′1,1″S",-59.9153089378231,-3.06698016603625
"174",rua Iawarete,"14",14,"2","2","0","0","2",0.000025343637687,291.393045416446171,"1","59°54′55,1″W","3°4′1,1″S",-59.915314181682,-3.06698245703422
"174",rua Iawarete,"14",14,"3","3","0","0","3",0.000077820827718,24.200496582386226,"2","59°54′55,2″W","3°4′1,0″S",-59.9153352024525,-3.0669343739532
"174",rua Iawarete,"14",14,"4","4","0","0","4",0.000272655114175,114.377714644617726,"3","59°54′54,5″W","3°4′0,7″S",-59.9151498885004,-3.06687421467856
"175",rua Iawarete,"20",20,"1","1","0","0","1",0.000063056578501,23.388968735420843,"4","59°54′55,5″W","3°4′0,3″S",-59.915417374481,-3.06674557513518
"175",rua Iawarete,"20",20,"2","2","0","0","2",0.000259201997659,113.386462936700767,"1","59°54′54,8″W","3°4′0,0″S",-59.9152327706707,-3.06667928442164
"175",rua Iawarete,"20",20,"3","3","0","0","3",0.000323044010002,203.500851347198221,"2","59°54′54,7″W","3°4′0,3″S",-59.9152073402958,-3.06673784292716
"175",rua Iawarete,"20",20,"4","4","0","0","4",0.000519247469284,293.503357145918244,"3","59°54′55,4″W","3°4′0,5″S",-59.9153922620293,-3.06680341540542
"176",rua Iawarete,"18",18,"1","1","0","0","1",0.000071766148918,23.273490802551390,"4","59°54′55,4″W","3°4′0,5″S",-59.9153923968268,-3.06680346320405
"176",rua Iawarete,"18",18,"2","2","0","0","2",0.000268112629428,113.781070340078571,"1","59°54′54,7″W","3°4′0,3″S",-59.9152073402958,-3.06673784292716
"176",rua Iawarete,"18",18,"3","3","0","0","3",0.000346126316103,204.707551205382231,"2","59°54′54,6″W","3°4′0,5″S",-59.9151769662892,-3.06680970080795
"176",rua Iawarete,"18",18,"4","4","0","0","4",0.000541675813712,294.199971667855039,"3","59°54′55,3″W","3°4′0,7″S",-59.9153632884862,-3.06686906110525
"177",rua Iawarete,"16",16,"1","1","0","0","1",0.000071102279644,24.501253183095265,"4","59°54′55,3″W","3°4′0,7″S",-59.9153632884862,-3.06686906110525
"177",rua Iawarete,"16",16,"2","2","0","0","2",0.000266651777252,114.779939600656974,"1","59°54′54,6″W","3°4′0,5″S",-59.9151769662892,-3.06680970080795
"177",rua Iawarete,"16",16,"3","3","0","0","3",0.000336617812919,204.623000772545709,"2","59°54′54,5″W","3°4′0,7″S",-59.9151498885004,-3.06687421467856
"177",rua Iawarete,"16",16,"4","4","0","0","4",0.000531380640709,294.344314354983908,"3","59°54′55,2″W","3°4′1,0″S",-59.9153351344856,-3.0669343518888
"178",rua Iawarete,"22",22,"1","1","0","0","1",0.000069909620573,22.964343126610039,"4","59°54′55,6″W","3°4′0,1″S",-59.9154459630147,-3.06668177818549
"178",rua Iawarete,"22",22,"2","2","0","0","2",0.000267145382802,113.425312762084118,"1","59°54′54,9″W","3°3′59,8″S",-59.9152605436477,-3.06661453531033
"178",rua Iawarete,"22",22,"3","3","0","0","3",0.000337599521539,203.515439072422595,"2","59°54′54,8″W","3°4′0,0″S",-59.9152327706707,-3.06667928442164
"178",rua Iawarete,"22",22,"4","4","0","0","4",0.000533744940697,293.054469436948580,"3","59°54′55,5″W","3°4′0,3″S",-59.915417374481,-3.06674557513518
"179",rua Iawarete,"24",24,"1","1","0","0","1",0.000073340535001,22.645947584276389,"4","59°54′55,7″W","3°3′59,8″S",-59.9154773217254,-3.06661547987982
"179",rua Iawarete,"24",24,"2","2","0","0","2",0.000272920128047,113.296121331811875,"1","59°54′55,0″W","3°3′59,6″S",-59.9152890670555,-3.06654920625598
"179",rua Iawarete,"24",24,"3","3","0","0","3",0.000344240467394,203.026573859549018,"2","59°54′54,9″W","3°3′59,8″S",-59.9152600430776,-3.06661435377711
"179",rua Iawarete,"24",24,"4","4","0","0","4",0.000542008700039,292.376400112013528,"3","59°54′55,6″W","3°4′0,1″S",-59.9154459630147,-3.06668177818549
"180",rua Iawarete,"26",26,"1","1","0","0","1",0.000065649307939,22.990968373945655,"4","59°54′55,8″W","3°3′59,6″S",-59.9155047400763,-3.06655583035622
"180",rua Iawarete,"26",26,"2","2","0","0","2",0.000266587010465,113.575204846627443,"1","59°54′55,1″W","3°3′59,4″S",-59.9153151318076,-3.06648931220286
"180",rua Iawarete,"26",26,"3","3","0","0","3",0.000331906754037,203.544005974917923,"2","59°54′55,0″W","3°3′59,6″S",-59.9152890670555,-3.06654920625598
"180",rua Iawarete,"26",26,"4","4","0","0","4",0.000531486347082,292.959769502236156,"3","59°54′55,7″W","3°3′59,8″S",-59.9154773217254,-3.06661547987982
"181",rua Iawarete,"28",28,"1","1","0","0","1",0.000069112138430,22.339267464774522,"4","59°54′55,9″W","3°3′59,4″S",-59.9155334426664,-3.06649296025997
"181",rua Iawarete,"28",28,"2","2","0","0","2",0.000271781065527,113.160943055053181,"1","59°54′55,2″W","3°3′59,1″S",-59.9153439611591,-3.06642104744894
"181",rua Iawarete,"28",28,"3","3","0","0","3",0.000345883751942,203.886509210648313,"2","59°54′55,1″W","3°3′59,4″S",-59.9153151318076,-3.06648931220286
"181",rua Iawarete,"28",28,"4","4","0","0","4",0.000546821454468,293.064833620369654,"3","59°54′55,8″W","3°3′59,6″S",-59.9155047400763,-3.06655583035622
"182",rua Iawarete,"30",30,"1","1","0","0","1",0.000074904124932,21.710307261988131,"4","59°54′56,0″W","3°3′59,1″S",-59.915564402262,-3.06642475372528
"182",rua Iawarete,"30",30,"2","2","0","0","2",0.000279728343306,112.574267915837552,"1","59°54′55,3″W","3°3′58,9″S",-59.9153747151596,-3.06634747653818
"182",rua Iawarete,"30",30,"3","3","0","0","3",0.000359468467832,203.265603447949758,"2","59°54′55,2″W","3°3′59,1″S",-59.9153439611591,-3.06642104744894
"182",rua Iawarete,"30",30,"4","4","0","0","4",0.000562137394929,292.401642794100269,"3","59°54′55,9″W","3°3′59,4″S",-59.9155334426664,-3.06649296025997
"183",rua Iawarete,"32",32,"1","1","0","0","1",0.000082395404991,23.097922017525025,"4","59°54′56,2″W","3°3′58,9″S",-59.9155972977282,-3.06634920975751
"183",rua Iawarete,"32",32,"2","2","0","0","2",0.000287404867896,113.064664981862578,"1","59°54′55,5″W","3°3′58,6″S",-59.915404988792,-3.06627817347851
"183",rua Iawarete,"32",32,"3","3","0","0","3",0.000363031628322,202.118616059503751,"2","59°54′55,3″W","3°3′58,9″S",-59.9153747151596,-3.06634747653818
"183",rua Iawarete,"32",32,"4","4","0","0","4",0.000567855846696,292.151873095166195,"3","59°54′56,0″W","3°3′59,1″S",-59.915564402262,-3.06642475372528
"184",rua Iawarete,"34",34,"1","1","0","0","1",0.000079694379024,23.385760550595943,"4","59°54′56,3″W","3°3′58,6″S",-59.9156300762504,-3.06627656842953
"184",rua Iawarete,"34",34,"2","2","0","0","2",0.000295027706477,117.192898115039114,"1","59°54′55,5″W","3°3′58,3″S",-59.9154264034545,-3.06620666968764
"184",rua Iawarete,"34",34,"3","3","0","0","3",0.000369669383034,206.527018068478100,"2","59°54′55,5″W","3°3′58,6″S",-59.915404988792,-3.06627817347851
"184",rua Iawarete,"34",34,"4","4","0","0","4",0.000574678845939,292.719880504034904,"3","59°54′56,2″W","3°3′58,9″S",-59.9155972977282,-3.06634920975751
"185",av Palmeira do Miriti,"28",,"1","1","0","0","1",0.000114547667597,25.083788994884916,"1","59°54′57,5″W","3°3′58,2″S",-59.9159819864445,-3.06618051680433
"185",av Palmeira do Miriti,"28",,"2","2","0","0","2",0.000399231941419,114.967202444990960,"2","59°54′56,5″W","3°3′58,0″S",-59.9157080675828,-3.066102969445
"185",av Palmeira do Miriti,"28",,"3","3","0","0","3",0.000502806074059,203.864204499786950,"3","59°54′56,4″W","3°3′58,3″S",-59.915665513564,-3.06619739802351
"185",av Palmeira do Miriti,"28",,"4","4","0","0","4",0.000786549051729,293.980791049680988,"4","59°54′57,4″W","3°3′58,6″S",-59.9159353492805,-3.06628514062134
"186",rua Satere,"5",5,"2","2","0","0","1",0.000086700420000,105.518810302986154,"2","59°54′49,7″W","3°4′9,4″S",-59.913799016147,-3.06927650236569
"186",rua Satere,"5",5,"3","3","0","0","2",0.000255048744806,201.663981702629940,"3","59°54′49,3″W","3°4′9,9″S",-59.9137045617148,-3.06941585629889
"186",rua Satere,"5",5,"4","4","0","0","3",0.000335548766359,289.658861606044297,"4","59°54′49,6″W","3°4′10,0″S",-59.9137831406119,-3.069433338015
"186",rua Satere,"5",5,"1","1","0","0","4",0.000488661050677,13.513690206400556,"1","59°54′50,0″W","3°4′9,5″S",-59.9138776999626,-3.06931291417681
"187",rua Satere,"3",3,"2","2","0","0","1",0.000073995807337,104.280396901234866,"2","59°54′50,0″W","3°4′9,5″S",-59.9138776999626,-3.06931291417681
"187",rua Satere,"3",3,"3","3","0","0","2",0.000227108091655,205.654544542784947,"3","59°54′49,6″W","3°4′10,0″S",-59.9137831406119,-3.069433338015
"187",rua Satere,"3",3,"4","4","0","0","3",0.000318558723282,295.885861367320558,"4","59°54′49,9″W","3°4′10,0″S",-59.9138745870124,-3.06943421771032
"187",rua Satere,"3",3,"1","1","0","0","4",0.000434843290919,14.511713725770511,"1","59°54′50,2″W","3°4′9,6″S",-59.9139456614242,-3.0693421822353
"188",rua Satere,"1",1,"2","2","0","0","1",0.000114226744539,105.451601235204535,"2","59°54′50,2″W","3°4′9,6″S",-59.9139456614242,-3.0693421822353
"188",rua Satere,"1",1,"3","3","0","0","2",0.000230511312176,205.603921429602053,"3","59°54′49,9″W","3°4′10,0″S",-59.9138745870124,-3.06943421771032
"188",rua Satere,"1",1,"4","4","0","0","3",0.000374247247077,298.244958455415883,"4","59°54′50,5″W","3°4′10,0″S",-59.9140182957294,-3.06943701478675
"188",rua Satere,"1",1,"1","1","0","0","4",0.000437154593410,18.092638261018397,"1","59°54′50,6″W","3°4′9,8″S",-59.9140519985793,-3.0693838974437
"189",rua Satere,"4",4,"3","3","0","0","1",0.000173892837579,16.367326176277651,"3","59°54′50,3″W","3°4′8,9″S",-59.9139819124484,-3.06913913659261
"189",rua Satere,"4",4,"4","4","0","0","2",0.000258510181656,108.066255511698131,"4","59°54′50,1″W","3°4′8,8″S",-59.9139037320568,-3.06910676498018
"189",rua Satere,"4",4,"1","1","0","0","3",0.000430514954362,198.077053125576839,"1","59°54′49,7″W","3°4′9,3″S",-59.9138141803678,-3.06925361911469
"189",rua Satere,"4",4,"2","2","0","0","4",0.000504705110780,286.378123790156337,"2","59°54′50,0″W","3°4′9,4″S",-59.9138827374743,-3.06928197581507
"190",rua Satere,"6",6,"3","3","0","0","1",0.000172004772706,17.965036874087179,"3","59°54′50,1″W","3°4′8,8″S",-59.9139037320568,-3.06910676498018
"190",rua Satere,"6",6,"4","4","0","0","2",0.000264758626601,110.098212687624084,"4","59°54′49,7″W","3°4′8,7″S",-59.9138181600183,-3.06907097806035
"190",rua Satere,"6",6,"1","1","0","0","3",0.000435721213511,200.248989087796161,"1","59°54′49,5″W","3°4′9,2″S",-59.9137402563106,-3.06922315959162
"190",rua Satere,"6",6,"2","2","0","0","4",0.000515674629775,288.115813274259267,"2","59°54′49,7″W","3°4′9,3″S",-59.9138141803678,-3.06925361911469
"191",rua Satere,"7",7,"2","2","0","0","1",0.000079318940958,105.631592437967200,"2","59°54′49,4″W","3°4′9,3″S",-59.9137278189288,-3.06924153880591
"191",rua Satere,"7",7,"3","3","0","0","2",0.000264824307797,202.097871450344314,"3","59°54′49,1″W","3°4′9,8″S",-59.9136279229828,-3.06939784952564
"191",rua Satere,"7",7,"4","4","0","0","3",0.000343550028637,291.324146472753398,"4","59°54′49,3″W","3°4′9,9″S",-59.9137045617148,-3.06941585629889
"191",rua Satere,"7",7,"1","1","0","0","4",0.000511898353443,14.857867460376314,"1","59°54′49,7″W","3°4′9,4″S",-59.913799016147,-3.06927650236569
"192",rua Mura,"4",4,"1","1","0","0","1",0.000064870962860,209.628833795830388,"1","59°54′52,6″W","3°4′1,9″S",-59.914598119126,-3.06718091486489
"192",rua Mura,"4",4,"2","2","0","0","2",0.000243849850819,298.575120642233230,"2","59°54′53,2″W","3°4′2,0″S",-59.914772436794,-3.0672214955617
"192",rua Mura,"4",4,"3","3","0","0","3",0.000297091730170,26.702508038435820,"3","59°54′53,2″W","3°4′1,8″S",-59.9147904236215,-3.0671713839687
"192",rua Mura,"4",4,"4","4","0","0","4",0.000477485789199,117.756221192032953,"4","59°54′52,6″W","3°4′1,6″S",-59.914617774549,-3.06711909329768
"193",rua Mura,"25",,"1","1","0","0","1",0.000072357640089,20.094002738617537,"2","59°54′53,7″W","3°3′59,1″S",-59.9149302673399,-3.06642186048628
"193",rua Mura,"25",,"2","2","0","0","2",0.000254747197937,109.120224070122177,"3","59°54′53,2″W","3°3′58,8″S",-59.9147672465889,-3.06634006693163
"193",rua Mura,"25",,"3","3","0","0","3",0.000327806046614,199.245521066370003,"4","59°54′53,1″W","3°3′59,1″S",-59.9147362378237,-3.06640621866516
"193",rua Mura,"25",,"4","4","0","0","4",0.000512635717302,290.219299734865331,"1","59°54′53,6″W","3°3′59,4″S",-59.9149018005049,-3.06648838316952
"194",rua Mura,"27",27,"1","1","0","0","1",0.000072043559313,21.502480100413241,"2","59°54′53,8″W","3°3′58,9″S",-59.9149553050431,-3.06635430763399
"194",rua Mura,"27",27,"2","2","0","0","2",0.000248319713849,109.068922359508505,"3","59°54′53,3″W","3°3′58,6″S",-59.9147977674816,-3.06627521781558
"194",rua Mura,"27",27,"3","3","0","0","3",0.000319992112602,199.075805174792578,"4","59°54′53,2″W","3°3′58,8″S",-59.9147672465889,-3.06634006693163
"194",rua Mura,"27",27,"4","4","0","0","4",0.000502381670450,291.509362915697238,"1","59°54′53,7″W","3°3′59,1″S",-59.9149302673399,-3.06642186048628
"195",rua Mura,"29",29,"1","1","0","0","1",0.000072789829871,22.049654340641791,"2","59°54′53,9″W","3°3′58,6″S",-59.9149795369641,-3.06628566964641
"195",rua Mura,"29",29,"2","2","0","0","2",0.000243928661454,110.042140996659398,"3","59°54′53,4″W","3°3′58,4″S",-59.914826319877,-3.06620942645738
"195",rua Mura,"29",29,"3","3","0","0","3",0.000315648547762,199.940772952057671,"4","59°54′53,3″W","3°3′58,6″S",-59.9147977674816,-3.06627521781558
"195",rua Mura,"29",29,"4","4","0","0","4",0.000491924702297,291.948286296040067,"1","59°54′53,8″W","3°3′58,9″S",-59.9149553050431,-3.06635430763399
"196",rua Mura,"31",,"1","1","0","0","1",0.000075321488450,22.560949581172967,"2","59°54′54,0″W","3°3′58,4″S",-59.9150041873359,-3.06621449601512
"196",rua Mura,"31",,"2","2","0","0","2",0.000240639180274,110.382457373487455,"3","59°54′53,5″W","3°3′58,1″S",-59.9148553173537,-3.06614260952388
"196",rua Mura,"31",,"3","3","0","0","3",0.000313477056826,200.042141646079841,"4","59°54′53,4″W","3°3′58,4″S",-59.914826319877,-3.06620942645738
"196",rua Mura,"31",,"4","4","0","0","4",0.000484615888410,292.220633853765378,"1","59°54′53,9″W","3°3′58,6″S",-59.9149795369641,-3.06628566964641
"197",av Palmeira do Miriti,"34",34,"3","3","0","0","1",0.000143110839949,115.262689093694078,"3","59°54′57,7″W","3°3′56,5″S",-59.9160154646395,-3.06568332442912
"197",av Palmeira do Miriti,"34",34,"4","4","0","0","2",0.000229987670070,203.695640581419042,"4","59°54′57,6″W","3°3′56,8″S",-59.9159871391113,-3.06576545388827
"197",av Palmeira do Miriti,"34",34,"1","1","0","0","3",0.000375091113882,294.172448948872841,"1","59°54′58,0″W","3°3′57,0″S",-59.9161201267895,-3.0658234994467
"197",av Palmeira do Miriti,"34",34,"2","2","0","0","4",0.000469955814982,25.739497461147909,"2","59°54′58,1″W","3°3′56,6″S",-59.9161495598616,-3.06573331626768
"198",av Palmeira do Miriti,"36",36,"2","2","0","0","1",0.000106192856256,29.700058859824704,"2","59°54′58,3″W","3°3′56,3″S",-59.916182594467,-3.06563239234799
"198",av Palmeira do Miriti,"36",36,"3","3","0","0","2",0.000361583951348,119.213206678815610,"3","59°54′57,4″W","3°3′56,1″S",-59.9159332335267,-3.06557722231173
"198",av Palmeira do Miriti,"36",36,"4","4","0","0","3",0.000434753357337,205.503413640535115,"4","59°54′57,3″W","3°3′56,3″S",-59.9159092934712,-3.06564636445312
"198",av Palmeira do Miriti,"36",36,"1","1","0","0","4",0.000690269612020,295.990265821544142,"1","59°54′58,1″W","3°3′56,6″S",-59.9161495598616,-3.06573331626768
"199",rua Kokama,"40",,"1","1","0","0","1",0.000071302742628,21.421451924697578,"1","59°54′51,6″W","3°4′7,2″S",-59.9143468866433,-3.06865351899717
"199",rua Kokama,"40",,"2","2","0","0","2",0.000248301044079,111.506801036695805,"2","59°54′51,1″W","3°4′6,9″S",-59.9141856488408,-3.06858050687637
"199",rua Kokama,"40",,"3","3","0","0","3",0.000326415657413,202.609897833984974,"3","59°54′51,0″W","3°4′7,1″S",-59.9141555991702,-3.06865261034446
"199",rua Kokama,"40",,"4","4","0","0","4",0.000503126030499,292.524548721986662,"4","59°54′51,5″W","3°4′7,4″S",-59.9143192614508,-3.06871925277729
"200",av Palmeira do Miriti,"32",,"2","2","0","0","1",0.000108777606660,23.601185707699507,"2","59°54′58,0″W","3°3′57,0″S",-59.9161201267895,-3.0658234994467
"200",av Palmeira do Miriti,"32",,"3","3","0","0","2",0.000253881050471,113.111932832909218,"3","59°54′57,6″W","3°3′56,8″S",-59.9159871391113,-3.06576545388827
"200",av Palmeira do Miriti,"32",,"4","4","0","0","3",0.000356776746403,201.994975541569715,"4","59°54′57,4″W","3°3′57,1″S",-59.9159516158939,-3.06586202316533
"200",av Palmeira do Miriti,"32",,"1","1","0","0","4",0.000504192855547,292.484228416360054,"1","59°54′57,9″W","3°3′57,3″S",-59.9160843218214,-3.06592621542389
"201",av Palmeira do Miriti,"30",,"2","2","0","0","1",0.000108381836863,22.484227562769505,"2","59°54′57,9″W","3°3′57,3″S",-59.9160843218214,-3.06592621542389
"201",av Palmeira do Miriti,"30",,"3","3","0","0","2",0.000255797946007,111.749816028552729,"3","59°54′57,4″W","3°3′57,1″S",-59.9159516158939,-3.06586202316533
"201",av Palmeira do Miriti,"30",,"4","4","0","0","3",0.000360324058363,201.073059907590221,"4","59°54′57,3″W","3°3′57,5″S",-59.9159146916272,-3.06595981021301
"201",av Palmeira do Miriti,"30",,"1","1","0","0","4",0.000510890618746,291.807471441807024,"1","59°54′57,8″W","3°3′57,7″S",-59.9160486471209,-3.06602855768449
"202",rua Satere,"8",8,"3","3","0","0","1",0.000155666294358,21.198996636345942,"3","59°54′50,7″W","3°4′8,4″S",-59.9140721802867,-3.06901249766126
"202",rua Satere,"8",8,"4","4","0","0","2",0.000361438709381,115.228385099594476,"4","59°54′49,9″W","3°4′8,3″S",-59.9138709472974,-3.06896951428305
"202",rua Satere,"8",8,"1","1","0","0","3",0.000475812635365,199.940531067179450,"1","59°54′49,7″W","3°4′8,7″S",-59.9138181600183,-3.06907097806035
"202",rua Satere,"8",8,"2","2","0","0","4",0.000652981834818,285.911142603930898,"2","59°54′50,3″W","3°4′8,9″S",-59.9139816853116,-3.06913915726289
"203",av Palmeira do Miriti,"202",202,"2","2","0","0","1",0.000086410614286,20.529579857686020,"2","59°54′55,3″W","3°4′1,9″S",-59.915365415889,-3.06720243252163
"203",av Palmeira do Miriti,"202",202,"3","3","0","0","2",0.000228921418366,109.955875711775079,"3","59°54′54,8″W","3°4′1,7″S",-59.9152358336706,-3.06714312166282
"203",av Palmeira do Miriti,"202",202,"4","4","0","0","3",0.000312086184540,199.309216181187622,"4","59°54′54,7″W","3°4′2,0″S",-59.9152000378035,-3.06721818852787
"203",av Palmeira do Miriti,"202",202,"1","1","0","0","4",0.000456313135440,289.882920327098532,"1","59°54′55,2″W","3°4′2,2″S",-59.9153297922589,-3.06728115831947
"204",av Palmeira do Miriti,"102",102,"4","4","0","0","1",0.000086410614286,199.769113039305978,"4","59°54′55,2″W","3°4′2,2″S",-59.9153297922589,-3.06728115831947
"204",av Palmeira do Miriti,"102",102,"1","1","0","0","2",0.000219073397773,289.052465291929025,"1","59°54′55,6″W","3°4′2,4″S",-59.9154489119178,-3.06733955284827
"204",av Palmeira do Miriti,"102",102,"2","2","0","0","3",0.000309198229462,19.850012092786177,"2","59°54′55,8″W","3°4′2,1″S",-59.9154881089652,-3.06725839820105
"204",av Palmeira do Miriti,"102",102,"3","3","0","0","4",0.000444052774153,110.566659840163169,"3","59°54′55,3″W","3°4′1,9″S",-59.915365415889,-3.06720243252163
"205",av Palmeira do Miriti,"204",204,"2","2","0","0","1",0.000098431375721,20.692715956337228,"2","59°54′55,5″W","3°4′1,6″S",-59.9154057939391,-3.06711319977893
"205",av Palmeira do Miriti,"204",204,"3","3","0","0","2",0.000240748732907,110.634511664820224,"3","59°54′55,0″W","3°4′1,4″S",-59.9152760524295,-3.0670547072936
"205",av Palmeira do Miriti,"204",204,"4","4","0","0","3",0.000338095888228,200.416472300799541,"4","59°54′54,8″W","3°4′1,7″S",-59.9152357399932,-3.06714331528495
"205",av Palmeira do Miriti,"204",204,"1","1","0","0","4",0.000480613655687,290.474676592316541,"1","59°54′55,3″W","3°4′1,9″S",-59.9153652146313,-3.0672028772873
"206",av Palmeira do Miriti,"104",104,"4","4","0","0","1",0.000098431375721,200.466544601857976,"4","59°54′55,3″W","3°4′1,9″S",-59.9153652146313,-3.0672028772873
"206",av Palmeira do Miriti,"104",104,"1","1","0","0","2",0.000233431680510,289.950589561912182,"1","59°54′55,8″W","3°4′2,1″S",-59.9154878437795,-3.06725933235191
